text,label,language
"The following terms shall have the definitions ascribed thereto: (i) DEAD INVENTORY - Permitted Components, the entire quantity of which is not required for assembly of Products in accordance with the Forecast.",general,english
The Warranty Period for the Licensed Software shall mean the period commencing on the Effective Date and ending ninety (90) days thereafter.,liability_cap,english
"Customer, in its sole discretion, may terminate this Agreement, without cause, by providing six (6) months prior written notice to Philips",termination,english
"Roche hereby grants to FMI a non-exclusive, royalty-free, worldwide, perpetual, and sublicensable license to any IP Controlled by Roche and developed under the ctDNA Platform Development Program (excluding Roche Immunotherapy Sample Results) to the extent necessary for FMI to research, develop, make, have made, use, offer for sale, sell, import and commercialize the ctDNA Assays.",license_grant,english
Either party shall have the right to terminate this Agreement at any time for any reason.,termination,english
"Should AVDU decide not to proceed in the acquisition of the technology/company as described above, then AVDU shall be prohibited from acquiring the technology/company either directly or indirectly, from the technology/company developer for a period of 24 months following the termination of this Strategic Alliance Agreement.",non_compete,english
"Develop, Manufacture, or Commercialize the Product for use outside the Licensed Field.",license_grant,english
"Workers' Compensation and Employer's Liability Insurance - With limits of liability for: ● Workers' compensation as required by statute; ● Employer's liability for bodily injury by accident: $500,000 each accident; bodily injury by disease: $500,000 policy limit; and bodily injury by disease: $500,000 each employee.",insurance,english
"Consultant does not presently perform or intend to perform, during the term of this Agreement, consulting or other services for, or engage in or intend to engage in an employment relationship with, companies who businesses or proposed businesses in any way involve products or services which would be competitive with the Company's products or services, or those products or services proposed or in development by the Company during the term of this Agreement.",non_compete,english
"At all times during the Term without cost to Owner, Operator shall maintain in force the following insurance, which insurance shall not be subject to cancellation, termination or other material adverse changes unless the insurer delivers to Owner",insurance,english
The certificates shall provide that Calm will be given at least thirty (30) days prior written notice of cancellation or any material change in these policies.,insurance,english
"Without prejudice to the above, CBC shall maintain, or shall cause to be maintained with respect to itself and each of its Affiliates, such types and levels of insurance (including, without limitation, third party and product liability insurance), as are customary in the pharmaceutical or manufacturing industry to provide coverage for their activities contemplated hereby.",insurance,english
GOODS AND COUNTRY OF ORIGIN: 4.,general,english
"(b) Except for the rights of TouchStar under Section 10.7(a), this Agreement may not be assigned by either party without the prior written consent of the other.",general,english
This Amendment shall be governed by and construed in accordance with the laws of Japan.,governing_law,english
